member_id,status,sex,age,tranche,tranche_label,tranche_pension
2430,deferred,M,55,pre97,Pre-1997,1929.38010499776
2430,deferred,M,55,9705,1997-2005,1447.0350787483198
2430,deferred,M,55,post05,Post-2005,1447.0350787483198
2431,deferred,M,56,pre97,Pre-1997,281.31942927933045
2431,deferred,M,56,9705,1997-2005,210.9895719594978
2431,deferred,M,56,post05,Post-2005,210.9895719594978
2432,deferred,M,57,pre97,Pre-1997,2068.974412889485
2432,deferred,M,57,9705,1997-2005,1551.7308096671134
2432,deferred,M,57,post05,Post-2005,1551.7308096671134
2433,deferred,M,52,pre97,Pre-1997,4600.08167145846
2433,deferred,M,52,9705,1997-2005,3450.0612535938444
2433,deferred,M,52,post05,Post-2005,3450.0612535938444
2434,deferred,M,56,pre97,Pre-1997,1273.0684286776018
2434,deferred,M,56,9705,1997-2005,954.8013215082012
2434,deferred,M,56,post05,Post-2005,954.8013215082012
2435,deferred,F,57,pre97,Pre-1997,349.78091998652036
2435,deferred,F,57,9705,1997-2005,262.3356899898902
2435,deferred,F,57,post05,Post-2005,262.3356899898902
2436,deferred,F,57,pre97,Pre-1997,3959.297701606787
2436,deferred,F,57,9705,1997-2005,2969.47327620509
2436,deferred,F,57,post05,Post-2005,2969.47327620509
2437,deferred,F,51,pre97,Pre-1997,2531.653540364787
2437,deferred,F,51,9705,1997-2005,1898.7401552735903
2437,deferred,F,51,post05,Post-2005,1898.7401552735903
2438,deferred,F,61,pre97,Pre-1997,2067.727472923958
2438,deferred,F,61,9705,1997-2005,1550.7956046929685
2438,deferred,F,61,post05,Post-2005,1550.7956046929685
2439,deferred,M,51,pre97,Pre-1997,2188.569165861021
2439,deferred,M,51,9705,1997-2005,1641.4268743957657
2439,deferred,M,51,post05,Post-2005,1641.4268743957657
2440,deferred,F,50,pre97,Pre-1997,1758.2092972131331
2440,deferred,F,50,9705,1997-2005,1318.6569729098496
2440,deferred,F,50,post05,Post-2005,1318.6569729098496
2441,deferred,M,51,pre97,Pre-1997,2477.4009577799084
2441,deferred,M,51,9705,1997-2005,1858.0507183349312
2441,deferred,M,51,post05,Post-2005,1858.0507183349312
2442,deferred,M,55,pre97,Pre-1997,3683.232792011715
2442,deferred,M,55,9705,1997-2005,2762.424594008786
2442,deferred,M,55,post05,Post-2005,2762.424594008786
2443,deferred,F,56,pre97,Pre-1997,451.131627053754
2443,deferred,F,56,9705,1997-2005,338.3487202903155
2443,deferred,F,56,post05,Post-2005,338.3487202903155
2444,deferred,F,59,pre97,Pre-1997,2047.8675373586939
2444,deferred,F,59,9705,1997-2005,1535.9006530190204
2444,deferred,F,59,post05,Post-2005,1535.9006530190204
2445,deferred,M,48,pre97,Pre-1997,6119.502000830042
2445,deferred,M,48,9705,1997-2005,4589.626500622531
2445,deferred,M,48,post05,Post-2005,4589.626500622531
2446,deferred,F,57,pre97,Pre-1997,13459.446104919603
2446,deferred,F,57,9705,1997-2005,10094.5845786897
2446,deferred,F,57,post05,Post-2005,10094.5845786897
2447,deferred,M,60,pre97,Pre-1997,2137.776588243202
2447,deferred,M,60,9705,1997-2005,1603.3324411824012
2447,deferred,M,60,post05,Post-2005,1603.3324411824012
2448,deferred,F,53,pre97,Pre-1997,636.3178389371393
2448,deferred,F,53,9705,1997-2005,477.23837920285445
2448,deferred,F,53,post05,Post-2005,477.23837920285445
2449,deferred,F,52,pre97,Pre-1997,1071.672404064596
2449,deferred,F,52,9705,1997-2005,803.754303048447
2449,deferred,F,52,post05,Post-2005,803.754303048447
2450,deferred,F,59,pre97,Pre-1997,3377.312566336279
2450,deferred,F,59,9705,1997-2005,2532.9844247522087
2450,deferred,F,59,post05,Post-2005,2532.9844247522087
2451,deferred,M,60,pre97,Pre-1997,1623.193351680668
2451,deferred,M,60,9705,1997-2005,1217.395013760501
2451,deferred,M,60,post05,Post-2005,1217.395013760501
2452,deferred,M,52,pre97,Pre-1997,1674.7656428816526
2452,deferred,M,52,9705,1997-2005,1256.0742321612393
2452,deferred,M,52,post05,Post-2005,1256.0742321612393
2453,deferred,M,52,pre97,Pre-1997,1932.437384913881
2453,deferred,M,52,9705,1997-2005,1449.3280386854108
2453,deferred,M,52,post05,Post-2005,1449.3280386854108
2454,deferred,M,52,pre97,Pre-1997,983.7408144704976
2454,deferred,M,52,9705,1997-2005,737.8056108528732
2454,deferred,M,52,post05,Post-2005,737.8056108528732
2455,deferred,M,54,pre97,Pre-1997,2058.277152642468
2455,deferred,M,54,9705,1997-2005,1543.707864481851
2455,deferred,M,54,post05,Post-2005,1543.707864481851
2456,deferred,M,55,pre97,Pre-1997,1421.152067365612
2456,deferred,M,55,9705,1997-2005,1065.864050524209
2456,deferred,M,55,post05,Post-2005,1065.864050524209
2457,deferred,M,47,pre97,Pre-1997,1098.2160449786577
2457,deferred,M,47,9705,1997-2005,823.6620337339931
2457,deferred,M,47,post05,Post-2005,823.6620337339931
2458,deferred,M,51,pre97,Pre-1997,5027.3736441300025
2458,deferred,M,51,9705,1997-2005,3770.530233097501
2458,deferred,M,51,post05,Post-2005,3770.530233097501
2459,deferred,F,52,pre97,Pre-1997,3786.429468053846
2459,deferred,F,52,9705,1997-2005,2839.822101040384
2459,deferred,F,52,post05,Post-2005,2839.822101040384
2460,deferred,M,44,pre97,Pre-1997,2257.8580774199813
2460,deferred,M,44,9705,1997-2005,1693.3935580649857
2460,deferred,M,44,post05,Post-2005,1693.3935580649857
2461,deferred,F,52,pre97,Pre-1997,968.1711460951789
2461,deferred,F,52,9705,1997-2005,726.1283595713841
2461,deferred,F,52,post05,Post-2005,726.1283595713841
2462,deferred,M,59,pre97,Pre-1997,4416.677296755198
2462,deferred,M,59,9705,1997-2005,3312.5079725663986
2462,deferred,M,59,post05,Post-2005,3312.5079725663986
2463,deferred,M,56,pre97,Pre-1997,908.0229336490443
2463,deferred,M,56,9705,1997-2005,681.0172002367831
2463,deferred,M,56,post05,Post-2005,681.0172002367831
2464,deferred,M,61,pre97,Pre-1997,864.8733725149543
2464,deferred,M,61,9705,1997-2005,648.6550293862157
2464,deferred,M,61,post05,Post-2005,648.6550293862157
2465,deferred,M,59,pre97,Pre-1997,2190.7227190894355
2465,deferred,M,59,9705,1997-2005,1643.0420393170766
2465,deferred,M,59,post05,Post-2005,1643.0420393170766
2466,deferred,M,53,pre97,Pre-1997,820.8103163969732
2466,deferred,M,53,9705,1997-2005,615.6077372977298
2466,deferred,M,53,post05,Post-2005,615.6077372977298
2467,deferred,F,58,pre97,Pre-1997,2190.105934220402
2467,deferred,F,58,9705,1997-2005,1642.5794506653017
2467,deferred,F,58,post05,Post-2005,1642.5794506653017
2468,deferred,M,54,pre97,Pre-1997,715.8250258731274
2468,deferred,M,54,9705,1997-2005,536.8687694048455
2468,deferred,M,54,post05,Post-2005,536.8687694048455
2469,deferred,M,56,pre97,Pre-1997,775.3170636355626
2469,deferred,M,56,9705,1997-2005,581.4877977266718
2469,deferred,M,56,post05,Post-2005,581.4877977266718
2470,deferred,M,50,pre97,Pre-1997,2475.408438709208
2470,deferred,M,50,9705,1997-2005,1856.556329031906
2470,deferred,M,50,post05,Post-2005,1856.556329031906
2471,deferred,M,52,pre97,Pre-1997,1556.9632600002415
2471,deferred,M,52,9705,1997-2005,1167.7224450001809
2471,deferred,M,52,post05,Post-2005,1167.7224450001809
2472,deferred,M,62,pre97,Pre-1997,4824.576635219874
2472,deferred,M,62,9705,1997-2005,3618.4324764149055
2472,deferred,M,62,post05,Post-2005,3618.4324764149055
2473,deferred,M,56,pre97,Pre-1997,539.5087876178258
2473,deferred,M,56,9705,1997-2005,404.63159071336923
2473,deferred,M,56,post05,Post-2005,404.63159071336923
2474,deferred,M,53,pre97,Pre-1997,2644.881515378102
2474,deferred,M,53,9705,1997-2005,1983.6611365335764
2474,deferred,M,53,post05,Post-2005,1983.6611365335764
2475,deferred,F,55,pre97,Pre-1997,6073.932155830685
2475,deferred,F,55,9705,1997-2005,4555.449116873013
2475,deferred,F,55,post05,Post-2005,4555.449116873013
2476,deferred,M,56,pre97,Pre-1997,1859.5587082002057
2476,deferred,M,56,9705,1997-2005,1394.6690311501543
2476,deferred,M,56,post05,Post-2005,1394.6690311501543
2477,deferred,M,58,pre97,Pre-1997,2591.6954914721437
2477,deferred,M,58,9705,1997-2005,1943.7716186041075
2477,deferred,M,58,post05,Post-2005,1943.7716186041075
2478,deferred,F,53,pre97,Pre-1997,1269.3112947474974
2478,deferred,F,53,9705,1997-2005,951.9834710606228
2478,deferred,F,53,post05,Post-2005,951.9834710606228
2479,deferred,M,59,pre97,Pre-1997,4334.446502130092
2479,deferred,M,59,9705,1997-2005,3250.8348765975693
2479,deferred,M,59,post05,Post-2005,3250.8348765975693
2480,deferred,M,62,pre97,Pre-1997,2436.3737993001337
2480,deferred,M,62,9705,1997-2005,1827.2803494751004
2480,deferred,M,62,post05,Post-2005,1827.2803494751004
2481,deferred,M,52,pre97,Pre-1997,3139.5930165521113
2481,deferred,M,52,9705,1997-2005,2354.6947624140835
2481,deferred,M,52,post05,Post-2005,2354.6947624140835
2482,deferred,M,50,pre97,Pre-1997,930.9689079381138
2482,deferred,M,50,9705,1997-2005,698.2266809535853
2482,deferred,M,50,post05,Post-2005,698.2266809535853
2483,deferred,F,59,pre97,Pre-1997,1625.4817459957324
2483,deferred,F,59,9705,1997-2005,1219.111309496799
2483,deferred,F,59,post05,Post-2005,1219.111309496799
2484,deferred,F,45,pre97,Pre-1997,5020.076247977686
2484,deferred,F,45,9705,1997-2005,3765.0571859832644
2484,deferred,F,45,post05,Post-2005,3765.0571859832644
2485,deferred,F,57,pre97,Pre-1997,5126.329567024155
2485,deferred,F,57,9705,1997-2005,3844.747175268116
2485,deferred,F,57,post05,Post-2005,3844.747175268116
2486,deferred,M,52,pre97,Pre-1997,2906.795742893287
2486,deferred,M,52,9705,1997-2005,2180.096807169965
2486,deferred,M,52,post05,Post-2005,2180.096807169965
2487,deferred,F,58,pre97,Pre-1997,5072.723087457789
2487,deferred,F,58,9705,1997-2005,3804.5423155933413
2487,deferred,F,58,post05,Post-2005,3804.5423155933413
2488,deferred,F,47,pre97,Pre-1997,1396.6892477420797
2488,deferred,F,47,9705,1997-2005,1047.5169358065598
2488,deferred,F,47,post05,Post-2005,1047.5169358065598
2489,deferred,M,51,pre97,Pre-1997,2044.7749754496226
2489,deferred,M,51,9705,1997-2005,1533.5812315872167
2489,deferred,M,51,post05,Post-2005,1533.5812315872167
2490,deferred,F,52,pre97,Pre-1997,1460.8682226776502
2490,deferred,F,52,9705,1997-2005,1095.6511670082375
2490,deferred,F,52,post05,Post-2005,1095.6511670082375
2491,deferred,M,62,pre97,Pre-1997,582.924206306701
2491,deferred,M,62,9705,1997-2005,437.1931547300257
2491,deferred,M,62,post05,Post-2005,437.1931547300257
2492,deferred,M,62,pre97,Pre-1997,6403.323406053191
2492,deferred,M,62,9705,1997-2005,4802.492554539893
2492,deferred,M,62,post05,Post-2005,4802.492554539893
2493,deferred,M,51,pre97,Pre-1997,2198.0483442766376
2493,deferred,M,51,9705,1997-2005,1648.5362582074779
2493,deferred,M,51,post05,Post-2005,1648.5362582074779
2494,deferred,F,62,pre97,Pre-1997,3585.934782388096
2494,deferred,F,62,9705,1997-2005,2689.451086791072
2494,deferred,F,62,post05,Post-2005,2689.451086791072
2495,deferred,M,64,pre97,Pre-1997,344.4418696941119
2495,deferred,M,64,9705,1997-2005,258.3314022705839
2495,deferred,M,64,post05,Post-2005,258.3314022705839
2496,deferred,M,48,pre97,Pre-1997,1837.5861563160947
2496,deferred,M,48,9705,1997-2005,1378.189617237071
2496,deferred,M,48,post05,Post-2005,1378.189617237071
2497,deferred,M,47,pre97,Pre-1997,429.21403035566567
2497,deferred,M,47,9705,1997-2005,321.91052276674924
2497,deferred,M,47,post05,Post-2005,321.91052276674924
2498,deferred,M,63,pre97,Pre-1997,1145.4611524815216
2498,deferred,M,63,9705,1997-2005,859.0958643611413
2498,deferred,M,63,post05,Post-2005,859.0958643611413
2499,deferred,M,55,pre97,Pre-1997,1783.4807025939679
2499,deferred,M,55,9705,1997-2005,1337.6105269454758
2499,deferred,M,55,post05,Post-2005,1337.6105269454758
2500,deferred,F,61,pre97,Pre-1997,2226.2812559421222
2500,deferred,F,61,9705,1997-2005,1669.7109419565916
2500,deferred,F,61,post05,Post-2005,1669.7109419565916
2501,deferred,M,44,pre97,Pre-1997,3950.1824082361013
2501,deferred,M,44,9705,1997-2005,2962.636806177076
2501,deferred,M,44,post05,Post-2005,2962.636806177076
2502,deferred,M,46,pre97,Pre-1997,285.10005562888074
2502,deferred,M,46,9705,1997-2005,213.82504172166054
2502,deferred,M,46,post05,Post-2005,213.82504172166054
2503,deferred,M,56,pre97,Pre-1997,1483.5223778112438
2503,deferred,M,56,9705,1997-2005,1112.6417833584328
2503,deferred,M,56,post05,Post-2005,1112.6417833584328
2504,deferred,M,57,pre97,Pre-1997,3300.4178184449297
2504,deferred,M,57,9705,1997-2005,2475.313363833697
2504,deferred,M,57,post05,Post-2005,2475.313363833697
2505,deferred,M,46,pre97,Pre-1997,3575.1674897646963
2505,deferred,M,46,9705,1997-2005,2681.375617323522
2505,deferred,M,46,post05,Post-2005,2681.375617323522
2506,deferred,F,52,pre97,Pre-1997,2008.5041934785204
2506,deferred,F,52,9705,1997-2005,1506.3781451088903
2506,deferred,F,52,post05,Post-2005,1506.3781451088903
2507,deferred,M,52,pre97,Pre-1997,1780.0841084231267
2507,deferred,M,52,9705,1997-2005,1335.063081317345
2507,deferred,M,52,post05,Post-2005,1335.063081317345
2508,deferred,F,62,pre97,Pre-1997,1978.1988964179936
2508,deferred,F,62,9705,1997-2005,1483.649172313495
2508,deferred,F,62,post05,Post-2005,1483.649172313495
2509,deferred,F,47,pre97,Pre-1997,18635.38221761291
2509,deferred,F,47,9705,1997-2005,13976.536663209681
2509,deferred,F,47,post05,Post-2005,13976.536663209681
2510,deferred,M,58,pre97,Pre-1997,1226.7235025868627
2510,deferred,M,58,9705,1997-2005,920.0426269401469
2510,deferred,M,58,post05,Post-2005,920.0426269401469
2511,deferred,M,62,pre97,Pre-1997,3724.7652173204174
2511,deferred,M,62,9705,1997-2005,2793.5739129903127
2511,deferred,M,62,post05,Post-2005,2793.5739129903127
2512,deferred,M,42,pre97,Pre-1997,1914.3860069411364
2512,deferred,M,42,9705,1997-2005,1435.7895052058523
2512,deferred,M,42,post05,Post-2005,1435.7895052058523
2513,deferred,M,46,pre97,Pre-1997,537.3491653990867
2513,deferred,M,46,9705,1997-2005,403.01187404931505
2513,deferred,M,46,post05,Post-2005,403.01187404931505
2514,deferred,M,59,pre97,Pre-1997,2620.952245331636
2514,deferred,M,59,9705,1997-2005,1965.7141839987266
2514,deferred,M,59,post05,Post-2005,1965.7141839987266
2515,deferred,M,44,pre97,Pre-1997,2942.4267361853413
2515,deferred,M,44,9705,1997-2005,2206.820052139006
2515,deferred,M,44,post05,Post-2005,2206.820052139006
2516,deferred,M,50,pre97,Pre-1997,1330.4120395051784
2516,deferred,M,50,9705,1997-2005,997.8090296288836
2516,deferred,M,50,post05,Post-2005,997.8090296288836
2517,deferred,F,44,pre97,Pre-1997,1831.265140904312
2517,deferred,F,44,9705,1997-2005,1373.448855678234
2517,deferred,F,44,post05,Post-2005,1373.448855678234
2518,deferred,F,49,pre97,Pre-1997,15413.50788514519
2518,deferred,F,49,9705,1997-2005,11560.130913858891
2518,deferred,F,49,post05,Post-2005,11560.130913858891
2519,deferred,M,47,pre97,Pre-1997,1986.667434918389
2519,deferred,M,47,9705,1997-2005,1490.0005761887917
2519,deferred,M,47,post05,Post-2005,1490.0005761887917
2520,deferred,M,61,pre97,Pre-1997,2953.5552821629767
2520,deferred,M,61,9705,1997-2005,2215.1664616222324
2520,deferred,M,61,post05,Post-2005,2215.1664616222324
2521,deferred,M,60,pre97,Pre-1997,495.52364350979036
2521,deferred,M,60,9705,1997-2005,371.64273263234276
2521,deferred,M,60,post05,Post-2005,371.64273263234276
2522,deferred,M,56,pre97,Pre-1997,1841.1180638925487
2522,deferred,M,56,9705,1997-2005,1380.8385479194114
2522,deferred,M,56,post05,Post-2005,1380.8385479194114
2523,deferred,F,52,pre97,Pre-1997,715.2826696784948
2523,deferred,F,52,9705,1997-2005,536.462002258871
2523,deferred,F,52,post05,Post-2005,536.462002258871
2524,deferred,M,51,pre97,Pre-1997,9154.60348207515
2524,deferred,M,51,9705,1997-2005,6865.952611556363
2524,deferred,M,51,post05,Post-2005,6865.952611556363
2525,deferred,M,47,pre97,Pre-1997,1263.4487711929116
2525,deferred,M,47,9705,1997-2005,947.5865783946837
2525,deferred,M,47,post05,Post-2005,947.5865783946837
2526,deferred,M,58,pre97,Pre-1997,1279.1455405907582
2526,deferred,M,58,9705,1997-2005,959.3591554430684
2526,deferred,M,58,post05,Post-2005,959.3591554430684
2527,deferred,F,51,pre97,Pre-1997,2417.2082363164113
2527,deferred,F,51,9705,1997-2005,1812.9061772373082
2527,deferred,F,51,post05,Post-2005,1812.9061772373082
2528,deferred,F,53,pre97,Pre-1997,3614.3735862946337
2528,deferred,F,53,9705,1997-2005,2710.780189720975
2528,deferred,F,53,post05,Post-2005,2710.780189720975
2529,deferred,M,59,pre97,Pre-1997,3870.378501770666
2529,deferred,M,59,9705,1997-2005,2902.783876327999
2529,deferred,M,59,post05,Post-2005,2902.783876327999
2530,deferred,F,56,pre97,Pre-1997,2556.498900129176
2530,deferred,F,56,9705,1997-2005,1917.374175096882
2530,deferred,F,56,post05,Post-2005,1917.374175096882
2531,deferred,M,60,pre97,Pre-1997,2151.6313183983543
2531,deferred,M,60,9705,1997-2005,1613.7234887987654
2531,deferred,M,60,post05,Post-2005,1613.7234887987654
2532,deferred,M,62,pre97,Pre-1997,2439.597764901579
2532,deferred,M,62,9705,1997-2005,1829.6983236761841
2532,deferred,M,62,post05,Post-2005,1829.6983236761841
2533,deferred,F,54,pre97,Pre-1997,3415.414226914738
2533,deferred,F,54,9705,1997-2005,2561.5606701860534
2533,deferred,F,54,post05,Post-2005,2561.5606701860534
2534,deferred,M,57,pre97,Pre-1997,2037.186839903522
2534,deferred,M,57,9705,1997-2005,1527.8901299276413
2534,deferred,M,57,post05,Post-2005,1527.8901299276413
2535,deferred,F,52,pre97,Pre-1997,6270.8066527477895
2535,deferred,F,52,9705,1997-2005,4703.104989560841
2535,deferred,F,52,post05,Post-2005,4703.104989560841
2536,deferred,M,54,pre97,Pre-1997,2105.357429475192
2536,deferred,M,54,9705,1997-2005,1579.0180721063941
2536,deferred,M,54,post05,Post-2005,1579.0180721063941
2537,deferred,M,58,pre97,Pre-1997,392.6298148416155
2537,deferred,M,58,9705,1997-2005,294.4723611312116
2537,deferred,M,58,post05,Post-2005,294.4723611312116
2538,deferred,F,53,pre97,Pre-1997,4396.88517690539
2538,deferred,F,53,9705,1997-2005,3297.6638826790418
2538,deferred,F,53,post05,Post-2005,3297.6638826790418
2539,deferred,M,52,pre97,Pre-1997,5565.569166331767
2539,deferred,M,52,9705,1997-2005,4174.176874748824
2539,deferred,M,52,post05,Post-2005,4174.176874748824
2540,deferred,F,60,pre97,Pre-1997,3480.5206229243413
2540,deferred,F,60,9705,1997-2005,2610.390467193256
2540,deferred,F,60,post05,Post-2005,2610.390467193256
2541,deferred,M,56,pre97,Pre-1997,1226.8069312400637
2541,deferred,M,56,9705,1997-2005,920.1051984300476
2541,deferred,M,56,post05,Post-2005,920.1051984300476
2542,deferred,M,54,pre97,Pre-1997,1484.1536604297444
2542,deferred,M,54,9705,1997-2005,1113.1152453223083
2542,deferred,M,54,post05,Post-2005,1113.1152453223083
2543,deferred,M,54,pre97,Pre-1997,1408.8147675514242
2543,deferred,M,54,9705,1997-2005,1056.611075663568
2543,deferred,M,54,post05,Post-2005,1056.611075663568
2544,deferred,M,56,pre97,Pre-1997,628.2644541757768
2544,deferred,M,56,9705,1997-2005,471.1983406318326
2544,deferred,M,56,post05,Post-2005,471.1983406318326
2545,deferred,F,62,pre97,Pre-1997,1342.9152343184358
2545,deferred,F,62,9705,1997-2005,1007.1864257388266
2545,deferred,F,62,post05,Post-2005,1007.1864257388266
2546,deferred,M,45,pre97,Pre-1997,3523.8865651729197
2546,deferred,M,45,9705,1997-2005,2642.9149238796895
2546,deferred,M,45,post05,Post-2005,2642.9149238796895
2547,deferred,M,53,pre97,Pre-1997,1854.273651707359
